date,open,high,low,close,volume
 2007-08-17,4694.2,4774.99,4616.97,4626.58,63652120
 2007-08-20,4749.2,4885.83,4747.27,4885.43,67812208
 2007-08-21,4915.52,4995.53,4909.84,4972.71,74440592
 2007-08-22,4899.93,5075.89,4887.14,5051.69,74028928
 2007-08-23,5075.51,5154.85,5028.12,5135.93,68051880
 2007-08-24,5161.15,5231.15,5158.03,5217.58,73769872
 2007-08-27,5250.62,5296.57,5191.28,5243.15,82631456
 2007-08-28,5220.64,5270.3,5136.61,5251.77,75066792
 2007-08-29,5215.65,5283.33,5138.34,5171.82,72929456
 2007-08-30,5193.73,5247.57,5176,5241.23,67298488
 2007-08-31,5255.09,5307.42,5219.99,5296.81,66780356
 2007-09-03,5335.05,5433.75,5335.05,5419.17,82849168
 2007-09-04,5421.25,5429.21,5333.49,5360.33,79914832
 2007-09-05,5357.55,5389.33,5265.06,5363.25,65364904
 2007-09-06,5389.49,5448.84,5365.5,5412.04,70608576
 2007-09-07,5382.91,5402.71,5284.65,5294.79,79298880
 2007-09-10,5226.74,5380.46,5182.1,5377.22,65095672
 2007-09-11,5384.56,5414,5104.35,5124.09,68806688
 2007-09-12,5102.58,5212.65,5059.46,5202.86,61572252
 2007-09-13,5230.65,5351.58,5212.03,5349.97,59746928
 2007-09-14,5362.46,5405.85,5274.22,5397.28,60295624
 2007-09-17,5389.5,5504.77,5387.68,5498.91,69403136
 2007-09-18,5524.1,5533.53,5405.18,5476.84,71621808
 2007-09-19,5487.38,5498.59,5385.42,5419.27,55880064
 2007-09-20,5436.64,5501.4,5430.31,5494.92,56712136
 2007-09-21,5508.5,5516.11,5357.5,5468.1,61106356
 2007-09-24,5481.38,5541.13,5400.68,5513.9,54184816
 2007-09-25,5524.02,5540.87,5423.52,5454.62,45326232
 2007-09-26,5433.63,5489.86,5338.31,5361.02,39171156
 2007-09-27,5364.53,5429.05,5338.04,5427.66,33759056
 2007-09-28,5479.85,5590.85,5479.85,5580.81,48514620
 2007-10-08,5703.28,5715.91,5617.1,5653.14,66449704
 2007-10-09,5638.63,5682.97,5582.77,5675.93,53633488
 2007-10-10,5694.99,5776.21,5653.79,5685.76,63994456
 2007-10-11,5695.13,5761.22,5650.1,5760.08,65141100
 2007-10-12,5777.9,5796.28,5485.56,5737.22,78001064
 2007-10-15,5761.87,5824.98,5690.07,5821.45,70682112
 2007-10-16,5851.54,5885.48,5815.61,5877.2,64692048
 2007-10-17,5862.38,5891.72,5797.61,5824.12,48869768
 2007-10-18,5813.24,5813.24,5593.99,5615.75,48595632
 2007-10-19,5651.03,5711.5,5563.78,5614.06,38466456
 2007-10-22,5543.79,5594.5,5465.85,5472.68,35867500
 2007-10-23,5467.83,5541.96,5373.05,5540.09,41896800
 2007-10-24,5564.48,5644.97,5553.33,5588.01,44661240
 2007-10-25,5549.66,5556.55,5312.85,5333.79,50821704
 2007-10-26,5279.1,5428.58,5266.37,5394.81,35895964
 2007-10-29,5428.68,5509.35,5428.68,5508.36,35233976
 2007-10-30,5529.96,5597.27,5467.52,5596.07,39193920
 2007-10-31,5663.76,5691.87,5590.54,5688.54,50329468
 2007-11-01,5701.49,5702.21,5604.79,5605.23,46612480
 2007-11-02,5514.85,5565.66,5448.99,5472.93,43289500
 2007-11-05,5438.81,5494.62,5333.38,5360.31,33695016
 2007-11-06,5331.31,5406.1,5295.79,5317.55,27057854
 2007-11-07,5348.56,5388.64,5231.61,5350.63,30061348
 2007-11-08,5321.86,5321.86,5090.96,5093.67,36054892
 2007-11-09,5042.76,5129.11,4962.3,5040.52,34583824
 2007-11-12,4916.82,5018.11,4795.43,4978.25,38413920
 2007-11-13,5024.52,5082.64,4866.16,4939.24,36862080
 2007-11-14,5013.78,5147.01,4924.82,5145.89,35231544
 2007-11-15,5129.81,5170.97,5069.52,5081.11,31759464
